# Generic Statistics Data
# Sat Apr  7 03:09:26 2012
#  1: update
#  2: average inferiority (energy)
#  3: ave probability of any mutations in genome
#  4: probability of any mutations in dom genome
#  5: log(average fidelity)
#  6: log(dominant fidelity)
#  7: change in number of genotypes
#  8: genotypic entropy
#  9: species entropy
# 10: depth of most reacent coalescence
# 11: Total number of resamplings this generation
# 12: Total number of organisms that failed to resample this generation

0 0 0.0837083 0.0837083 0.0874205 0.0874205 1 0 0 0 0 0 
50 0 0.0837083 0.0837083 0.0874205 0.0874205 0 0.410116 0 0 0 0 
100 0.000870956 0.0837083 0.0837083 0.0874205 0.0874205 0 0.872398 0 0 0 0 
150 0.00105344 0.0837083 0.0837083 0.0874205 0.0874205 0 1.38666 0 0 0 0 
200 0.00253257 0.0837083 0.0837083 0.0874205 0.0874205 1 2.00584 0 0 0 0 
250 0.0160177 0.0837083 0.0837083 0.0874205 0.0874205 0 2.20532 0 0 0 0 
300 0.0240611 0.0837083 0.0837083 0.0874205 0.0874205 0 2.8821 0 0 0 0 
350 0.0182133 0.0837083 0.0837083 0.0874205 0.0874205 0 3.34484 0 0 0 0 
400 0.0162321 0.0837083 0.0837083 0.0874205 0.0874205 5 3.72762 0 0 0 0 
450 0.0170657 0.0837083 0.0837083 0.0874205 0.0874205 3 4.07157 0 0 0 0 
500 0.0251175 0.0837083 0.0837083 0.0874205 0.0874205 2 4.37162 0 1 0 0 
550 0.0237987 0.0837083 0.0837083 0.0874205 0.0874205 1 4.62254 0 1 0 0 
600 0.0215164 0.0837083 0.0837083 0.0874205 0.0874205 3 4.82633 0 1 0 0 
650 0.0153352 0.0837083 0.0837083 0.0874205 0.0874205 3 5.01892 0 0 0 0 
700 0.0133856 0.0837083 0.0837083 0.0874205 0.0874205 -4 5.14016 0 0 0 0 
750 0.0197042 0.0837083 0.0837083 0.0874205 0.0874205 -3 5.39656 0 1 0 0 
800 0.0234985 0.0837083 0.0837083 0.0874205 0.0874205 -4 5.55802 0 1 0 0 
850 0.0246972 0.0837083 0.0837083 0.0874205 0.0874205 3 5.72473 0 1 0 0 
900 0.0234523 0.0837083 0.0837083 0.0874205 0.0874205 4 5.86496 0 0 0 0 
950 0.0166672 0.0837083 0.0837083 0.0874205 0.0874205 3 5.84408 0 1 0 0 
1000 0.0179934 0.0837083 0.0837083 0.0874205 0.0874205 7 5.90492 0 1 0 0 
1050 0.0237757 0.0837083 0.0837083 0.0874205 0.0874205 -12 5.93234 0 1 0 0 
1100 0.0167862 0.0837083 0.0837083 0.0874205 0.0874205 3 5.95371 0 1 0 0 
1150 0.0190907 0.0837083 0.0837083 0.0874205 0.0874205 3 6.03908 0 1 0 0 
1200 0.0134435 0.0837083 0.0837083 0.0874205 0.0874205 -2 6.03785 0 1 0 0 
1250 0.014323 0.0837083 0.0837083 0.0874205 0.0874205 -3 6.09415 0 1 0 0 
1300 0.0170631 0.0837083 0.0837083 0.0874205 0.0874205 2 6.0909 0 1 0 0 
1350 0.018778 0.0837083 0.0837083 0.0874205 0.0874205 -1 6.0632 0 1 0 0 
1400 0.0201094 0.0837083 0.0837083 0.0874205 0.0874205 12 6.17333 0 1 0 0 
1450 0.0231724 0.0837083 0.0837083 0.0874205 0.0874205 4 6.18912 0 1 0 0 
1500 0.0182328 0.0837083 0.0837083 0.0874205 0.0874205 -10 6.15939 0 1 0 0 
