# Generic Statistics Data
# Sun Apr  8 00:10:14 2012
#  1: update
#  2: average inferiority (energy)
#  3: ave probability of any mutations in genome
#  4: probability of any mutations in dom genome
#  5: log(average fidelity)
#  6: log(dominant fidelity)
#  7: change in number of genotypes
#  8: genotypic entropy
#  9: species entropy
# 10: depth of most reacent coalescence
# 11: Total number of resamplings this generation
# 12: Total number of organisms that failed to resample this generation

0 0 0.0837083 0.0837083 0.0874205 0.0874205 1 0 0 0 0 0 
50 0 0.0837083 0.0837083 0.0874205 0.0874205 0 0.410116 0 0 0 0 
100 0.000870956 0.0837083 0.0837083 0.0874205 0.0874205 0 0.872398 0 0 0 0 
150 0.00105344 0.0837083 0.0837083 0.0874205 0.0874205 0 1.38666 0 0 0 0 
200 0.00253257 0.0837083 0.0837083 0.0874205 0.0874205 1 2.00584 0 0 0 0 
250 0.0160177 0.0837083 0.0837083 0.0874205 0.0874205 0 2.20532 0 0 0 0 
300 0.0240611 0.0837083 0.0837083 0.0874205 0.0874205 0 2.8821 0 0 0 0 
350 0.0182133 0.0837083 0.0837083 0.0874205 0.0874205 0 3.34484 0 0 0 0 
400 0.0162321 0.0837083 0.0837083 0.0874205 0.0874205 5 3.72762 0 0 0 0 
450 0.0170657 0.0837083 0.0837083 0.0874205 0.0874205 3 4.07157 0 0 0 0 
500 0.0251175 0.0837083 0.0837083 0.0874205 0.0874205 2 4.37162 0 1 0 0 
550 0.0237987 0.0837083 0.0837083 0.0874205 0.0874205 1 4.62254 0 1 0 0 
600 0.0215164 0.0837083 0.0837083 0.0874205 0.0874205 3 4.82633 0 1 0 0 
650 0.0153352 0.0837083 0.0837083 0.0874205 0.0874205 3 5.01892 0 0 0 0 
700 0.0133856 0.0837083 0.0837083 0.0874205 0.0874205 -4 5.14016 0 0 0 0 
750 0.0197042 0.0837083 0.0837083 0.0874205 0.0874205 -3 5.39656 0 1 0 0 
800 0.0234985 0.0837083 0.0837083 0.0874205 0.0874205 -4 5.55802 0 1 0 0 
850 0.0246972 0.0837083 0.0837083 0.0874205 0.0874205 3 5.72473 0 1 0 0 
900 0.0234523 0.0837083 0.0837083 0.0874205 0.0874205 4 5.86496 0 0 0 0 
950 0.0166672 0.0837083 0.0837083 0.0874205 0.0874205 3 5.84408 0 1 0 0 
1000 0.0179934 0.0837083 0.0837083 0.0874205 0.0874205 7 5.90492 0 1 0 0 
1050 5.22691 0.0837083 0.0837083 0.0874205 0.0874205 1 5.93729 0 0 0 0 
1100 0.933712 0.0837083 0.0837083 0.0874205 0.0874205 -1 5.8127 0 1 0 0 
1150 0.656158 0.0837083 0.0837083 0.0874205 0.0874205 10 5.85618 0 1 0 0 
1200 0.459988 0.0837083 0.0837083 0.0874205 0.0874205 -3 5.82092 0 1 0 0 
1250 0.331093 0.0837083 0.0837083 0.0874205 0.0874205 2 5.77735 0 1 0 0 
1300 0.228855 0.0837083 0.0837083 0.0874205 0.0874205 -1 5.70742 0 1 0 0 
1350 0.146226 0.0837083 0.0837083 0.0874205 0.0874205 3 5.67526 0 1 0 0 
1400 0.096647 0.0837083 0.0837083 0.0874205 0.0874205 -3 5.68756 0 1 0 0 
1450 0.0589252 0.0837083 0.0837083 0.0874205 0.0874205 -6 5.71353 0 1 0 0 
1500 0.0394482 0.0837083 0.0837083 0.0874205 0.0874205 -3 5.76104 0 1 0 0 
