# Avida count data
# Sat Apr  7 00:54:34 2012
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: number of different species
#  7: number of different threshold species
#  8: number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

0 30 1 1 1 0 0 0 1 0 1 1 1 1 0 0 
50 210 7 1 1 0 0 0 0 0 0 7 3 7 0 0 
100 1080 36 5 1 0 0 0 0 0 0 32 18 36 0 0 
150 3090 107 12 2 0 0 0 8 4 8 96 58 107 0 0 
200 6930 234 32 9 0 0 0 16 13 14 211 128 234 0 0 
250 12270 409 52 17 0 0 0 1 1 1 376 224 409 0 0 
300 18660 627 84 28 0 0 0 25 20 24 571 345 627 0 0 
350 27720 937 132 45 0 0 0 67 54 65 855 501 937 0 0 
400 38430 1283 184 76 0 0 0 35 33 32 1180 707 1283 0 0 
450 50190 1681 243 100 0 0 0 40 32 33 1541 891 1681 0 0 
500 64320 2154 337 142 0 0 0 83 73 78 1981 1136 2154 0 0 
550 80100 2687 426 196 0 0 0 126 109 119 2461 1444 2687 0 0 
600 95880 3205 536 247 0 0 0 110 101 95 2927 1717 3205 0 0 
650 103830 3464 618 300 0 0 0 101 98 96 3178 1856 3464 0 0 
700 107100 3575 684 335 0 0 0 170 165 160 3273 1920 3575 0 0 
750 107820 3598 726 376 0 0 0 183 179 171 3272 1916 3598 0 0 
800 107820 3594 726 423 0 0 0 140 140 131 3320 1949 3594 0 0 
850 107850 3594 734 402 0 0 0 115 116 104 3293 1899 3594 0 0 
900 107820 3595 746 430 0 0 0 142 141 133 3310 1890 3595 0 0 
950 107850 3594 761 432 0 0 0 175 176 160 3306 1900 3594 0 0 
1000 107910 3600 791 438 0 0 0 147 144 138 3292 1915 3600 0 0 
1050 107910 3597 822 466 0 0 0 141 141 129 3286 1929 3597 0 0 
1100 107940 3595 771 458 0 0 0 150 153 141 3311 1901 3595 0 0 
